3000,13,c,d,e,f,g,h,i,j,k,l,m,n
-0.494709979,0.522791347,3.229909983,-3.058084452,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,2.2,-0.463394379
-0.463394379,0.49313066,3.035221722,-2.87592345,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,2.4,-0.433966542
-0.433966542,0.465236609,2.852236417,-2.704645101,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,2.6,-0.406312983
-0.406312983,0.439003658,2.680252767,-2.543597963,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,2.8,-0.380327019
-0.380327019,0.414332594,2.518610661,-2.392168843,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,3,-0.355908372
-0.355908372,0.391130148,2.36668988,-2.249781604,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,3.2,-0.332962771
-0.332962771,0.369308637,2.223907537,-2.115894775,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,3.4,-0.311401599
-0.311401599,0.348785627,2.089715585,-1.989999246,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,3.6,-0.291141554
-0.291141554,0.32948362,1.963598821,-1.87161641,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,3.8,-0.27210433
-0.27210433,0.311329765,1.845072924,-1.76029634,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,4,-0.254216319
-0.254216319,0.294255569,1.733682607,-1.655616075,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,4.2,-0.237408328
-0.237408328,0.278196644,1.628999877,-1.557178002,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,4.4,-0.221615312
-0.221615312,0.263092456,1.530622396,-1.46460834,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,4.6,-0.206776131
-0.206776131,0.248886094,1.438171945,-1.377555697,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,4.8,-0.192833309
-0.192833309,0.235524059,1.351292954,-1.295689744,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,5,-0.17973282
-0.17973282,0.222956051,1.26965122,-1.218699936,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,5.2,-0.167423879
-0.167423879,0.211134783,1.192932569,-1.146294395,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,5.4,-0.155858747
-0.155858747,0.2000158,1.120841472,-1.078198618,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,5.6,-0.144992557
-0.144992557,0.189557312,1.053100435,-1.014154619,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,5.8,-0.134783116
-0.134783116,0.179720018,0.989447946,-0.953919499,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,6,-0.125190787
-0.125190787,0.170466986,0.929639798,-0.897266326,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,6.2,-0.116178294
-0.116178294,0.161763484,0.873444868,-0.843980331,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,6.4,-0.107710584
-0.107710584,0.153576841,0.820645062,-0.793858849,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,6.6,-0.099754748
-0.099754748,0.145876383,0.771037863,-0.746713686,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,6.8,-0.092279825
-0.092279825,0.138633242,0.724431619,-0.702366734,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,7,-0.085256718
-0.085256718,0.131820284,0.680645664,-0.660650094,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,7.2,-0.078658077
-0.078658077,0.125411999,0.639510635,-0.621406361,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,7.4,-0.072458199
-0.072458199,0.119384407,0.600867826,-0.58448803,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,7.6,-0.066632915
-0.066632915,0.113714953,0.564567676,-0.549756093,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,7.8,-0.061159509
-0.061159509,0.108382436,0.530469198,-0.517079501,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,8,-0.056016635
-0.056016635,0.103366924,0.498440033,-0.486335222,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,8.2,-0.051184226
-0.051184226,0.098649677,0.468355929,-0.457407754,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,8.4,-0.046643421
-0.046643421,0.094213074,0.440100329,-0.43018874,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,8.6,-0.04237649
-0.04237649,0.090040546,0.413563359,-0.404576034,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,8.8,-0.038366769
-0.038366769,0.086116518,0.388641612,-0.380473495,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,9,-0.034598597
-0.034598597,0.082426344,0.365237971,-0.357790825,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,9.2,-0.031057254
-0.031057254,0.078956252,0.343261141,-0.336443134,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,9.4,-0.027728903
-0.027728903,0.075693295,0.322625522,-0.316350822,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,9.6,-0.024600539
-0.024600539,0.072625299,0.303250599,-0.297439012,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,9.8,-0.021659944
-0.021659944,0.069740818,0.285060469,-0.279637115,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.018896959
-0.018896959,0.067027764,0.267669271,-0.263187401,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.016303193
-0.016303193,0.064473674,0.251253438,-0.247788637,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.0138686
-0.0138686,0.062068928,0.235824964,-0.233309254,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.011583599
-0.011583599,0.05980461,0.221325239,-0.219693978,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.009439188
-0.009439188,0.057672343,0.207698039,-0.206890576,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.007426903
-0.007426903,0.055664253,0.19489157,-0.19485093,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.005538787
-0.005538787,0.053772933,0.182856357,-0.183529074,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.00376736
-0.00376736,0.051991422,0.17154616,-0.172882052,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.002105594
-0.002105594,0.050313179,0.160917307,-0.162869289,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,-0.00054688
-0.00054688,0.04873205,0.150929111,-0.153452983,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.000914996
0.000914996,0.04724225,0.141543317,-0.144597593,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.002285873
0.002285873,0.045838341,0.132723662,-0.136269425,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.003571243
0.003571243,0.04451521,0.12443606,-0.128436809,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.004776262
0.004776262,0.043268052,0.116648613,-0.121070106,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.005905781
0.005905781,0.042092348,0.109331185,-0.114141312,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.00696436
0.00696436,0.040983851,0.10245595,-0.107624575,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.007956284
0.007956284,0.039938567,0.095996128,-0.101495006,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.008885582
0.008885582,0.03895274,0.089926651,-0.09572931,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.009756042
0.009756042,0.038022839,0.084224373,-0.09030598,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.010571221
0.010571221,0.037145547,0.078867146,-0.085204431,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.011334465
0.011334465,0.036317743,0.073834206,-0.080405367,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.01204892
0.01204892,0.035536493,0.06910601,-0.075890624,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.012717541
0.012717541,0.034799039,0.064664391,-0.071643316,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.013343106
0.013343106,0.034102787,0.060492208,-0.067647511,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.013928228
0.013928228,0.033445301,0.056573158,-0.063888056,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.014475361
0.014475361,0.032824287,0.052891974,-0.060350758,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.014986813
0.014986813,0.032237589,0.049434472,-0.057022433,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.015464752
0.015464752,0.031683182,0.046187249,-0.05389062,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.015911217
0.015911217,0.031159161,0.043137625,-0.050943529,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.016328123
0.016328123,0.030663734,0.040273646,-0.048170047,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.016717272
0.016717272,0.030195216,0.037584238,-0.045559877,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.017080355
0.017080355,0.029752024,0.035058944,-0.043103296,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.017418965
0.017418965,0.029332669,0.032687858,-0.04079109,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.017734595
0.017734595,0.02893575,0.030461616,-0.038614551,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.018028651
0.018028651,0.028559952,0.028371622,-0.036565685,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.018302454
0.018302454,0.028204036,0.02640975,-0.034636934,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.018557246
0.018557246,0.027866838,0.024568046,-0.032820897,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.018794193
0.018794193,0.027547264,0.022839507,-0.031111061,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.019014391
0.019014391,0.027244284,0.021217296,-0.029501063,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.019218871
0.019218871,0.026956931,0.019694841,-0.02798479,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.019408601
0.019408601,0.026684294,0.018266316,-0.026556819,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.019584491
0.019584491,0.026425517,0.016926038,-0.025211861,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.019747397
0.019747397,0.026179797,0.015668562,-0.023944849,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.019898123
0.019898123,0.025946375,0.014489046,-0.022751275,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.020037422
0.020037422,0.025724541,0.013382763,-0.021626738,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.020166007
0.020166007,0.025513625,0.012345195,-0.020567031,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.020284542
0.020284542,0.025312997,0.011372315,-0.019568404,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.020393655
0.020393655,0.025122066,0.010460192,-0.018627197,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.020493936
0.020493936,0.024940273,0.009605073,-0.017739911,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.020585936
0.020585936,0.024767098,0.008803717,-0.016903529,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10,0.020671963
0.020671963,0.024603799,0.008471811,-0.015703112,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10.26666667,0.020755697
0.020755697,0.024453049,0.008282081,-0.014454735,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10.53333333,0.020837735
0.020837735,0.024314548,0.008131753,-0.01325304,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,10.8,0.020918452
0.020918452,0.02418784,0.008017583,-0.012096017,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,11.06666667,0.020998199
0.020998199,0.024072487,0.007937124,-0.010981288,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,11.33333333,0.0210773
0.0210773,0.02396808,0.007888122,-0.009906641,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,11.6,0.021156059
0.021156059,0.023874228,0.00786848,-0.008870018,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,11.86666667,0.02123476
0.02123476,0.02379056,0.007876145,-0.0078694,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,12.13333333,0.021313666
0.021313666,0.023716727,0.00790922,-0.006902915,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,12.4,0.021393022
0.021393022,0.023652395,0.007965775,-0.005968655,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,12.66666667,0.021473053
0.021473053,0.023597253,0.008044051,-0.005064869,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,12.93333333,0.02155397
0.02155397,0.023551002,0.008142604,-0.004190117,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,13.2,0.021635968
0.021635968,0.023513359,0.008260044,-0.003343007,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,13.46666667,0.021719229
0.021719229,0.023484054,0.008394962,-0.002522123,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,13.73333333,0.02180392
0.02180392,0.023462833,0.00854598,-0.001726078,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,14,0.021890198
0.021890198,0.023449453,0.008711935,-0.000953688,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,14.26666667,0.021978206
0.021978206,0.023443684,0.008891692,-0.0002038,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,14.53333333,0.022068074
0.022068074,0.023445306,0.00908412,0.000524741,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,14.8,0.022159926
0.022159926,0.023454112,0.009288204,0.001232977,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,15.06666667,0.022253874
0.022253874,0.023469901,0.009503039,0.001921847,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,15.33333333,0.02235002
0.02235002,0.023492487,0.009727718,0.002592291,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,15.6,0.022448459
0.022448459,0.023521688,0.009961491,0.003245103,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,15.86666667,0.022549277
0.022549277,0.023557334,0.010203404,0.003881266,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,16.13333333,0.022652553
0.022652553,0.02359926,0.010453026,0.004501272,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,16.4,0.022758359
0.022758359,0.023647309,0.010709393,0.005106113,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,16.66666667,0.022866762
0.022866762,0.023701333,0.010972031,0.005696321,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,16.93333333,0.022977819
0.022977819,0.023761189,0.011240258,0.006272622,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,17.2,0.023091584
0.023091584,0.023826741,0.011513538,0.006835606,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,17.46666667,0.023208105
0.023208105,0.023897859,0.011791321,0.007385872,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,17.73333333,0.023327424
0.023327424,0.023974418,0.012073148,0.007923936,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,18,0.02344958
0.02344958,0.024056299,0.012358571,0.008450303,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,18.26666667,0.023574606
0.023574606,0.024143387,0.012647101,0.008965515,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,18.53333333,0.023702531
0.023702531,0.024235573,0.012938424,0.009469949,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,18.8,0.023833382
0.023833382,0.024332751,0.013232153,0.009964048,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,19.06666667,0.02396718
0.02396718,0.024434821,0.01352782,0.010448335,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,19.33333333,0.024103945
0.024103945,0.024541686,0.013825322,0.010922987,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,19.6,0.024243691
0.024243691,0.024653251,0.014124108,0.0113886,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,19.86666667,0.024386431
0.024386431,0.024769428,0.014424062,0.011845362,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,20.13333333,0.024532175
0.024532175,0.02489013,0.014724859,0.012293658,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,20.4,0.02468093
0.02468093,0.025015274,0.015026225,0.01273382,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,20.66666667,0.024832701
0.024832701,0.02514478,0.015327997,0.013166082,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,20.93333333,0.02498749
0.02498749,0.025278571,0.015629877,0.013590798,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,21.2,0.025145298
0.025145298,0.025416572,0.015931749,0.014008153,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,21.46666667,0.025306124
0.025306124,0.02555871,0.016233356,0.014418463,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,21.73333333,0.025469964
0.025469964,0.025704918,0.016534549,0.014821943,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,22,0.025636814
0.025636814,0.025855127,0.016835249,0.015218742,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,22.26666667,0.025806666
0.025806666,0.026009272,0.017135158,0.015609211,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,22.53333333,0.025979514
0.025979514,0.02616729,0.017434221,0.015993474,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,22.8,0.026155348
0.026155348,0.026329121,0.017732391,0.016371647,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,23.06666667,0.026334158
0.026334158,0.026494704,0.018029365,0.016744088,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,23.33333333,0.026515931
0.026515931,0.026663984,0.018325153,0.017110855,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,23.6,0.026700657
0.026700657,0.026836903,0.018619702,0.017472068,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,23.86666667,0.02688832
0.02688832,0.027013408,0.01891276,0.017828035,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,24.13333333,0.027078907
0.027078907,0.027193446,0.019204361,0.01817879,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,24.4,0.027272402
0.027272402,0.027376967,0.019494437,0.018524466,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,24.66666667,0.02746879
0.02746879,0.027563919,0.019782805,0.018865301,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,24.93333333,0.027668053
0.027668053,0.027754257,0.020069502,0.019201328,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,25.2,0.027870174
0.027870174,0.02794793,0.020354455,0.01953268,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,25.46666667,0.028075136
0.028075136,0.028144895,0.020637532,0.019859546,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,25.73333333,0.028282919
0.028282919,0.028345106,0.020918775,0.020181952,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,26,0.028493505
0.028493505,0.02854852,0.021198112,0.020500031,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,26.26666667,0.028706874
0.028706874,0.028755093,0.02147544,0.020813941,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,26.53333333,0.028923007
0.028923007,0.028964785,0.02175081,0.021123697,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,26.8,0.029141884
0.029141884,0.029177554,0.022024175,0.021429404,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,27.06666667,0.029363484
0.029363484,0.02939336,0.022295425,0.02173123,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,27.33333333,0.029587785
0.029587785,0.029612165,0.022564611,0.022029186,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,27.6,0.029814769
0.029814769,0.029833931,0.022831728,0.022323336,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,27.86666667,0.030044413
0.030044413,0.03005862,0.023096674,0.022613837,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,28.13333333,0.030276695
0.030276695,0.030286196,0.023359471,0.022900727,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,28.4,0.030511595
0.030511595,0.030516623,0.023620144,0.02318404,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,28.66666667,0.030749091
0.030749091,0.030749865,0.023878625,0.0234639,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,28.93333333,0.03098916
0.03098916,0.030985889,0.024134904,0.023740371,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,29.2,0.031231782
0.031231782,0.031224661,0.024389018,0.024013476,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,29.46666667,0.031476933
0.031476933,0.031466148,0.024640933,0.024283304,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,29.73333333,0.031724593
0.031724593,0.031710317,0.024890622,0.024549935,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,30,0.031974738
0.031974738,0.031957136,0.025138124,0.024813387,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,30.26666667,0.032227348
0.032227348,0.032206574,0.025383428,0.025073724,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,30.53333333,0.0324824
0.0324824,0.0324586,0.025626503,0.025331033,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,30.8,0.032739871
0.032739871,0.032713185,0.025867383,0.02558533,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,31.06666667,0.03299974
0.03299974,0.032970297,0.026106077,0.025836663,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,31.33333333,0.033261985
0.033261985,0.033229908,0.02634255,0.026085116,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,31.6,0.033526584
0.033526584,0.03349199,0.026576828,0.026330716,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,31.86666667,0.033793514
0.033793514,0.033756513,0.026808943,0.026573485,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,32.13333333,0.034062755
0.034062755,0.03402345,0.027038885,0.026813481,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,32.4,0.034334285
0.034334285,0.034292774,0.027266624,0.027050785,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,32.66666667,0.034608081
0.034608081,0.034564457,0.027492203,0.027285405,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,32.93333333,0.034884122
0.034884122,0.034838473,0.027715659,0.027517355,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,33.2,0.035162387
0.035162387,0.035114795,0.027936975,0.027746699,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,33.46666667,0.035442854
0.035442854,0.035393399,0.028156124,0.027973513,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,33.73333333,0.035725502
0.035725502,0.035674257,0.028373161,0.028197791,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,34,0.03601031
0.03601031,0.035957346,0.028588117,0.02841955,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,34.26666667,0.036297257
0.036297257,0.03624264,0.028800973,0.028638857,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,34.53333333,0.036586323
0.036586323,0.036530115,0.029011719,0.028855767,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,34.8,0.036877485
0.036877485,0.036819747,0.029220405,0.029070277,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,35.06666667,0.037170724
0.037170724,0.037111513,0.029427053,0.029282411,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,35.33333333,0.037466019
0.037466019,0.037405388,0.029631653,0.029492227,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,35.6,0.03776335
0.03776335,0.03770135,0.029834208,0.029699764,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,35.86666667,0.038062697
0.038062697,0.037999376,0.03003476,0.029905028,1,1,501.6756138,519.7509465,532.475906,543.6325583,4518.263556,540.6079354,36.13333333,0.038364039
